id;order_id;production_order_number;customer_responsible;supplier;customer;product_id;order_created_at;order_created_by;order_iop;product_name;product_ref;audit_created_at;audit_last_updated_at;order_status;taxonomy;brand_name;product_type_name;section_name;buyer_name;buyer_group_name;supplier_code;supplier_name;supplier_legal_name
396781;cea88e51-a890-4d62-834b-67943fd47d16;65959;alfredofyr;urn:product-supplier:ed8cb591-73b6-430e-a7c1-15db2f138610;urn:BUYERCODE:2b9af67e-7e62-4ccb-90f7-b441c5ddf154;1bab64a4-b4c4-4539-aed9-5ed4230fbd30;2026-02-03T17:29:17.061Z;alfredofyr;VERDADERO;D.W THE ZW COMFORT WIDE LEG FULL LENGTH;1-43HQH;2026-02-03T17:30:22.728Z;2026-03-13T04:17:23.488Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;754349;SIP CONFECTION;SIP CONFECTION
396784;694e7cd2-a78f-407e-be35-d88889ba11b2;65954;alfredofyr;urn:product-supplier:ed8cb591-73b6-430e-a7c1-15db2f138610;urn:BUYERCODE:2b9af67e-7e62-4ccb-90f7-b441c5ddf154;1bab64a4-b4c4-4539-aed9-5ed4230fbd30;2026-02-03T17:28:03.023Z;alfredofyr;VERDADERO;D.W THE ZW COMFORT WIDE LEG FULL LENGTH;1-43HQH;2026-02-03T17:30:22.728Z;2026-03-13T04:17:23.488Z;CLOSED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;754349;SIP CONFECTION;SIP CONFECTION
396799;eb628ad2-ab11-4142-943b-550898ed01cd;65940;alfredofyr;urn:product-supplier:ed8cb591-73b6-430e-a7c1-15db2f138610;urn:BUYERCODE:2b9af67e-7e62-4ccb-90f7-b441c5ddf154;1bab64a4-b4c4-4539-aed9-5ed4230fbd30;2026-02-03T17:16:18.138Z;alfredofyr;VERDADERO;D.W THE ZW COMFORT WIDE LEG FULL LENGTH;1-43HQH;2026-02-03T17:30:22.728Z;2026-03-13T04:17:23.488Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;754349;SIP CONFECTION;SIP CONFECTION
396824;ffe79bc8-28af-46ec-9d01-63c7616c11ab;66013;laragh;urn:product-supplier:1e7c5ca3-c9dc-45a7-96d4-862819608d41;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;bdac366c-2611-4ee4-ae2f-7613aa4aaf2c;2026-02-03T17:59:11.074Z;catarinargcpp;VERDADERO;BLUSA BORDADO FLECOS;4-49XGM;2026-02-03T18:00:30.323Z;2026-03-13T04:17:23.488Z;CANCELLED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;743669;Sahu;SAHU EXPORTS PVT. LTD.
396827;db9edf14-828f-449b-be5b-b6718a8b2d70;65971;irmacd;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;fe999245-be08-4f88-805a-de8f551edac7;2026-02-03T17:50:27.148Z;irmacd;VERDADERO;BLUSA LAZADA MANGA LARGA LISA WILLY CHAVARRIA;4-49NCQ;2026-02-03T18:00:30.323Z;2026-03-13T04:17:23.488Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
396836;cf9edd55-475c-4fd1-a8bb-37d0b6f17771;66014;laragh;urn:product-supplier:1e7c5ca3-c9dc-45a7-96d4-862819608d41;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;bdac366c-2611-4ee4-ae2f-7613aa4aaf2c;2026-02-03T18:10:26.223Z;catarinargcpp;VERDADERO;BLUSA BORDADO FLECOS;4-49XGM;2026-02-03T18:15:17.177Z;2026-03-13T04:17:17.037Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;743669;Sahu;SAHU EXPORTS PVT. LTD.
396846;bd2cfde2-c421-4907-98c8-d5541915af79;66016;laragh;urn:product-supplier:1e7c5ca3-c9dc-45a7-96d4-862819608d41;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;c3750403-cf9a-42a6-a383-d760d4e16ccb;2026-02-03T18:28:38.975Z;catarinargcpp;VERDADERO;SET 66 - CAZADORA BORDADA;6-49TBY;2026-02-03T18:30:25.185Z;2026-03-13T04:17:17.037Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;743669;Sahu;SAHU EXPORTS PVT. LTD.
396856;5d66f7f0-5ba3-42c0-9cb6-365f15ce167e;66018;laragh;urn:product-supplier:1e7c5ca3-c9dc-45a7-96d4-862819608d41;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;f0d484c9-45ea-4e97-903f-f9aad423c035;2026-02-03T18:33:46.712Z;catarinargcpp;VERDADERO;SET66 - SHORT BORDADO;20-49MKM;2026-02-03T18:45:11.449Z;2026-03-13T04:17:17.037Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;743669;Sahu;SAHU EXPORTS PVT. LTD.
396860;0495ed58-8f65-49d0-b7ae-b09614ebf703;65985;raquelpm;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:283b76a3-a084-4161-9e2f-ce2010e4a5ac;ebf601ff-a477-4ebf-8d8b-ff8ce30db1d9;2026-02-03T19:05:51.041Z;raquelpm;VERDADERO;TRAJE_125 - PANTALÓN PINZAS LINO AZUL;1-47HKP;2026-02-03T19:15:14.745Z;2026-03-13T04:17:17.037Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
397267;02417a1c-147a-41f4-abcb-c41cbde9cf27;66036;laragh;urn:product-supplier:fa56b90a-caca-4d52-8a21-5692d11a5550;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;ab594374-390c-43fe-8410-b737f5235af4;2026-02-04T10:47:42.778Z;catarinargcpp;VERDADERO;ZW BERMUDA BORDADA;20-49JLS;2026-02-04T11:00:59.915Z;2026-03-13T04:17:10.511Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;745086;SONU EXIM PVT LTD;SONU EXIM PVT LTD
397301;b8ce51e1-87d2-4b4a-89b2-6266227b9004;66039;laragh;urn:product-supplier:fa56b90a-caca-4d52-8a21-5692d11a5550;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;a776ec08-2696-4e05-9ce8-9ee56e0671a6;2026-02-04T11:04:31.343Z;catarinargcpp;VERDADERO;SET ZW CUERPO BORDADO;31-49TRK;2026-02-04T11:17:13.695Z;2026-03-13T04:17:10.981Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;745086;SONU EXIM PVT LTD;SONU EXIM PVT LTD
397534;5c38af84-ff3f-41ba-9152-a0f487d516de;66056;laragh;urn:product-supplier:fa56b90a-caca-4d52-8a21-5692d11a5550;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;b19d25b5-cca9-4b7a-9dfa-8755298c21ba;2026-02-04T12:42:35.345Z;catarinargcpp;VERDADERO;ZW PANTALÓN LIGERO BORDADO;1-49JZS;2026-02-04T12:52:21.101Z;2026-03-13T04:17:03.831Z;CANCELLED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;745086;SONU EXIM PVT LTD;SONU EXIM PVT LTD
397620;027ff6d6-673c-49fd-87e0-3699549bd58e;66059;laragh;urn:product-supplier:1e7c5ca3-c9dc-45a7-96d4-862819608d41;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;dc7ce25e-93b4-41b0-aef6-a091ad754a5c;2026-02-04T13:58:46.041Z;catarinargcpp;VERDADERO;ZW BLAZER JACQUARD;5-49TRF;2026-02-04T14:00:40.443Z;2026-03-13T04:17:03.926Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;743669;Sahu;SAHU EXPORTS PVT. LTD.
397819;52f62db2-ccaa-444c-9b5c-1895b750aca1;66078;laragh;urn:product-supplier:1e7c5ca3-c9dc-45a7-96d4-862819608d41;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;3d1e3c8f-b747-467c-b55a-d8a563fcc852;2026-02-04T15:12:24.736Z;catarinargcpp;VERDADERO;ZW BLUSA CON ENCAJE;4-49TZM;2026-02-04T15:15:19.858Z;2026-03-16T04:17:42.251Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;743669;Sahu;SAHU EXPORTS PVT. LTD.
397871;b49895a8-983e-44bf-943d-3604a207b106;66335;sarajv;urn:product-supplier:27e40a79-cc52-4ca1-a8c1-c8627b8d380a;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;309951c0-3e94-43f9-9726-7389055d250b;2026-02-04T15:30:18.783Z;anajiv;FALSO;VESTIDO LENCERO RAYAS CUT OUT ;2-48NLK;2026-02-04T15:31:34.409Z;2026-03-16T04:17:36.163Z;CANCELLED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;749192;SUZHOU HENGRUN IMPORT&EXPORT CO., LTD;SUZHOU HENGRUN IMPORT&EXPORT CO., LTD
397959;5dc6cc09-3c6a-4206-8693-fd0a6b74db64;66340;alfredofyr;urn:product-supplier:ce8ad250-da49-46d3-8c2e-94bb8fd9f399;urn:BUYERCODE:2b9af67e-7e62-4ccb-90f7-b441c5ddf154;5b8b9fbc-d36f-4e7e-aa44-2b0b081097ad;2026-02-04T15:31:34.556Z;alfredofyr;VERDADERO;D.W THE NAVY STRIPE ;1-50FJZ;2026-02-04T15:45:12.394Z;2026-03-16T04:17:36.163Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;758350;SCALATEKS TEKSTIL KONFEKSIYON SAN VE TIC;SCALATEKS TEKSTIL KONFEKSIYON SAN VE TIC LT STI
398175;ec53c4f9-71b2-430c-ba98-5bf22c74434b;66094;laragh;urn:product-supplier:3eaa6567-5c43-4b3e-bcc7-a1240ef53807;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;7f85c36e-48e5-4b99-ab6d-5d2711f98c6d;2026-02-04T17:14:53.595Z;catarinargcpp;VERDADERO;ZW BLUSA M/CORTA ENCAJE CONTRASTE;4-50WCZ;2026-02-04T17:15:21.163Z;2026-03-16T04:17:29.823Z;CANCELLED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;742633;PARAMOUNT PRODUCTS PVT. LTD;PARAMOUNT PRODUCTS PVT. LTD
398244;90fa7299-b991-465f-ad35-811a12568fa8;66095;laragh;urn:product-supplier:3eaa6567-5c43-4b3e-bcc7-a1240ef53807;urn:BUYERCODE:60e11fb8-67d0-4bf9-acd6-27cc1bf75b70;7f85c36e-48e5-4b99-ab6d-5d2711f98c6d;2026-02-04T17:31:19.766Z;catarinargcpp;VERDADERO;ZW BLUSA M/CORTA ENCAJE CONTRASTE;4-50WCZ;2026-02-04T17:45:19.321Z;2026-03-16T04:17:29.823Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION E;742633;PARAMOUNT PRODUCTS PVT. LTD;PARAMOUNT PRODUCTS PVT. LTD
398267;d804e84d-d58d-4e21-8cd7-fe3948e7ae45;66486;noeliacb;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:283b76a3-a084-4161-9e2f-ce2010e4a5ac;51e9ec49-52ca-41a7-91cd-43ee2c5473b2;2026-02-04T19:26:50.584Z;noeliacb;VERDADERO;CHAQUETA DESFLECADA PEPLUM;5-50HHN;2026-02-04T19:30:16.902Z;2026-03-16T04:17:29.823Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
398271;8171757b-5b5d-48a5-9e46-82a1d91d33f7;66488;noeliacb;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:283b76a3-a084-4161-9e2f-ce2010e4a5ac;9d2ba3ad-d708-492c-90b3-0b9e834aa66d;2026-02-04T19:46:59.119Z;noeliacb;VERDADERO;CHAQUETA PEPLUM C/ TIRA;5-49QHQ;2026-02-04T20:00:45.581Z;2026-03-16T04:17:29.823Z;CLOSED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
398571;e49f5078-2958-4a43-b5cc-fe446055d2b2;66583;tamarabo;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;5f4b5944-fb99-43a8-98a3-8cc9282f8a4d;2026-02-05T10:30:25.939Z;tamarabo;VERDADERO;ZW_THE ASIMETRIC MINI DREES CREPPE IN COLOR;2-50FBT;2026-02-05T10:34:07.557Z;2026-03-16T04:17:23.370Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
398590;9194f7d9-e715-42b6-bcc4-a737c8174291;66575;tamarabo;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;5f4b5944-fb99-43a8-98a3-8cc9282f8a4d;2026-02-05T10:24:11.980Z;tamarabo;VERDADERO;ZW_THE ASIMETRIC MINI DREES CREPPE IN COLOR;2-50FBT;2026-02-05T10:34:07.557Z;2026-03-16T04:17:23.370Z;CANCELLED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
398655;490cb0c7-f752-43fa-a33c-229a6bc0b077;66620;tamarabo;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;5f4b5944-fb99-43a8-98a3-8cc9282f8a4d;2026-02-05T10:59:56.426Z;tamarabo;VERDADERO;ZW_THE ASIMETRIC MINI DREES CREPPE IN COLOR;2-50FBT;2026-02-05T11:01:59.721Z;2026-03-16T04:17:23.289Z;CANCELLED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
398694;5820acfa-446c-4712-a4c3-2bfb8bdeaaf2;66600;jacobofba;urn:product-supplier:edf02f77-020b-4cdc-a694-92e26136eedf;urn:BUYERCODE:7be0c816-6326-40b0-ae93-fdd32758b3ad;b0aeb76f-55ca-4c45-8ea6-97f9a9a15c71;2026-02-05T10:49:44.398Z;jacobofba;VERDADERO;TRAJE_104 PANTALÓN TIRO ALTO MASCULINO;1-47LYD;2026-02-05T11:01:59.721Z;2026-03-16T04:17:23.370Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;745378;AYDIN TEXTILE.ITH.HR.SAN.TC.LTD.STI;AYDIN TEKSTIL ITHALAT IHRACAT SANAYI VE TICARET LIMITED SIRKETI 
398706;1d67bf0a-ac24-4bc9-9bcd-a21bc4ddf74b;66594;jacobofba;urn:product-supplier:8832282f-c0b5-471b-a31c-dcc7a1db6734;urn:BUYERCODE:7be0c816-6326-40b0-ae93-fdd32758b3ad;6d36672e-2d33-4475-bace-7397da01ad31;2026-02-05T10:45:25.139Z;jacobofba;VERDADERO;TRAJE_30 PANTALÓN MAXI PLIEGUES CINTURILLA;1-44TWW;2026-02-05T11:01:59.721Z;2026-03-16T04:17:23.370Z;DRAFT;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;739459;BILKONT DIS TICARET VE TEKS.SAN.A.S.;BILKONT DIS TICARET VE TEKS.SAN.A.S.
398750;e14e313f-f115-4d45-b9cd-8b4e44b602e9;66621;alfredofyr;urn:product-supplier:05d768e8-a915-441a-8d5e-93fc31e0642c;urn:BUYERCODE:2b9af67e-7e62-4ccb-90f7-b441c5ddf154;873aa6bb-e5e7-48ea-a5bd-7fb4c8ef9d99;2026-02-05T11:03:41.097Z;alfredofyr;VERDADERO;D.W THE MID LENGTH CULOTTE STRIPE;20-49DVG;2026-02-05T11:15:20.561Z;2026-03-16T04:17:23.289Z;CLOSED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;827974;STILLTEX TEKSTIL DIS TICARET LIMITED STI;STILLTEX TEKSTIL DIS TICARET LIMITED SIRKETI
398759;424a11b4-1e8c-4f7d-b9a2-3b2ba77ef82f;66659;tamarabo;urn:product-supplier:7f41552a-b003-4464-b7ad-9e1b09b17a14;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;9de7b289-fdb0-454c-9ac4-7d3b63d9b8e9;2026-02-05T11:33:21.592Z;tamarabo;VERDADERO;ZW_VEST ESTPDO FALDA VOLUMEN;2-47KTR;2026-02-05T11:35:16.027Z;2026-03-16T04:17:16.040Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727149;ZINTURA;ZINTURA, S.A.
398796;53673948-5cad-4961-8e82-a151a47b5271;66641;tamarabo;urn:product-supplier:7f41552a-b003-4464-b7ad-9e1b09b17a14;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;bd0fb704-f127-4f25-a328-db1cc245c1b0;2026-02-05T11:17:48.034Z;tamarabo;VERDADERO;ZW_VESTIDO HALTER LINO ;2-48LWZ;2026-02-05T11:35:16.027Z;2026-03-16T04:17:23.289Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727149;ZINTURA;ZINTURA, S.A.
398837;0db3f1d6-6f01-44a8-84e1-fdbc756f48c7;66667;alfredofyr;urn:product-supplier:ce8ad250-da49-46d3-8c2e-94bb8fd9f399;urn:BUYERCODE:2b9af67e-7e62-4ccb-90f7-b441c5ddf154;8d3df4fe-6d7e-4c32-a1eb-85d6452557b6;2026-02-05T11:35:42.729Z;alfredofyr;VERDADERO;D.W THE MID RISE TAPERED STRIPE;1-49CMF;2026-02-05T11:46:41.338Z;2026-03-16T04:17:16.040Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION D;758350;SCALATEKS TEKSTIL KONFEKSIYON SAN VE TIC;SCALATEKS TEKSTIL KONFEKSIYON SAN VE TIC LT STI
398979;e158fa8e-816b-4253-b34e-a949e7583f23;66693;jacobofba;urn:product-supplier:8832282f-c0b5-471b-a31c-dcc7a1db6734;urn:BUYERCODE:7be0c816-6326-40b0-ae93-fdd32758b3ad;6d36672e-2d33-4475-bace-7397da01ad31;2026-02-05T12:12:11.448Z;jacobofba;VERDADERO;TRAJE_30 PANTALÓN MAXI PLIEGUES CINTURILLA;1-44TWW;2026-02-05T12:16:26.828Z;2026-03-16T04:17:16.234Z;DRAFT;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;739459;BILKONT DIS TICARET VE TEKS.SAN.A.S.;BILKONT DIS TICARET VE TEKS.SAN.A.S.
398994;c7f61952-8ece-4aea-9363-7daa72185fe5;66689;tamarabo;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;f443c459-4767-4887-a45b-2eeb75547e01;2026-02-05T12:09:44.238Z;tamarabo;VERDADERO;ZW_ THE OFF SHOULDERS LINEN BLEND MIDI DRESS;2-49FHW;2026-02-05T12:16:26.828Z;2026-03-16T04:17:16.234Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
398997;9c214bc6-f87d-472a-9d12-ead798bdc02d;66685;tamarabo;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:dc6ec85c-0f5b-4d31-9b7d-9ca935b37833;f443c459-4767-4887-a45b-2eeb75547e01;2026-02-05T12:06:08.564Z;tamarabo;VERDADERO;ZW_ THE OFF SHOULDERS LINEN BLEND MIDI DRESS;2-49FHW;2026-02-05T12:16:26.828Z;2026-03-16T04:17:16.234Z;CANCELLED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
399262;ce849ee0-fdfb-464c-bda7-9123a60a1c98;66793;ricardojad;urn:product-supplier:e9816bc7-0e9d-472a-9010-a0f260059c5f;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;62c81ad2-2da5-4e5a-949a-46b762ddf214;2026-02-05T14:40:47.303Z;ricardojad;VERDADERO;ZW - FLUID OVERSIZE SHORT SLEEVE SHIRT RAMIO-TENCEL;4-48YZQ;2026-02-05T14:45:16.997Z;2026-03-16T04:17:09.090Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;758209;JIAXING VISION GARMENT CO., LTD;JIAXING VISION GARMENT CO., LTD
399270;dbd7e3dc-1468-4f04-a140-afdc8016b464;66786;ricardojad;urn:product-supplier:e9816bc7-0e9d-472a-9010-a0f260059c5f;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;62c81ad2-2da5-4e5a-949a-46b762ddf214;2026-02-05T14:38:12.178Z;ricardojad;VERDADERO;ZW - FLUID OVERSIZE SHORT SLEEVE SHIRT RAMIO-TENCEL;4-48YZQ;2026-02-05T14:45:16.997Z;2026-03-16T04:17:09.090Z;CANCELLED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;758209;JIAXING VISION GARMENT CO., LTD;JIAXING VISION GARMENT CO., LTD
399287;21cb5238-406d-48da-98e7-125bbde94163;66808;jacobofba;urn:product-supplier:edf02f77-020b-4cdc-a694-92e26136eedf;urn:BUYERCODE:7be0c816-6326-40b0-ae93-fdd32758b3ad;6d36672e-2d33-4475-bace-7397da01ad31;2026-02-05T14:58:20.651Z;jacobofba;VERDADERO;TRAJE_30 PANTALÓN MAXI PLIEGUES CINTURILLA;1-44TWW;2026-02-05T15:00:41.650Z;2026-03-16T04:17:09.338Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;745378;AYDIN TEXTILE.ITH.HR.SAN.TC.LTD.STI;AYDIN TEKSTIL ITHALAT IHRACAT SANAYI VE TICARET LIMITED SIRKETI 
399307;e4e87f49-10f4-451d-84fa-ad2a95fe3c4f;66801;jacobofba;urn:product-supplier:8832282f-c0b5-471b-a31c-dcc7a1db6734;urn:BUYERCODE:7be0c816-6326-40b0-ae93-fdd32758b3ad;6d36672e-2d33-4475-bace-7397da01ad31;2026-02-05T14:47:51.895Z;jacobofba;VERDADERO;TRAJE_30 PANTALÓN MAXI PLIEGUES CINTURILLA;1-44TWW;2026-02-05T15:00:41.650Z;2026-03-16T04:17:09.338Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;739459;BILKONT DIS TICARET VE TEKS.SAN.A.S.;BILKONT DIS TICARET VE TEKS.SAN.A.S.
399353;35f96238-c272-4dbc-be11-bbf271b42da9;66818;jacobofba;urn:product-supplier:edf02f77-020b-4cdc-a694-92e26136eedf;urn:BUYERCODE:7be0c816-6326-40b0-ae93-fdd32758b3ad;94abeb2e-b83e-4d8e-b5ae-a37087f49e0e;2026-02-05T15:03:03.424Z;jacobofba;VERDADERO;PANTALÓN MAXI PLIEGUES CINTURILLA;1-44BCN;2026-02-05T15:15:13.865Z;2026-03-16T04:17:09.338Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;745378;AYDIN TEXTILE.ITH.HR.SAN.TC.LTD.STI;AYDIN TEKSTIL ITHALAT IHRACAT SANAYI VE TICARET LIMITED SIRKETI 
399357;b08f2ad2-5d86-4c50-85a8-7e2d6c200a85;66140;veritysn;urn:product-supplier:27e40a79-cc52-4ca1-a8c1-c8627b8d380a;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;358ac850-f2bd-4a92-a9f0-5ca11c61d326;2026-02-05T15:01:38.760Z;ibonezf;VERDADERO;*ZW- VESTIDO LARGO FLECOS COMBINADO ENCAJE ;2-50PLH;2026-02-05T15:15:13.865Z;2026-03-16T04:17:09.338Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;749192;SUZHOU HENGRUN IMPORT&EXPORT CO., LTD;SUZHOU HENGRUN IMPORT&EXPORT CO., LTD
399382;9a6c8507-ed16-4330-a9ba-b1612adfb8c6;66844;raquelpm;urn:product-supplier:fc7375e0-568d-4587-af30-20a2e6dd6a1a;urn:BUYERCODE:283b76a3-a084-4161-9e2f-ce2010e4a5ac;f6ecc354-d359-4fd2-8054-1e9ebcb28122;2026-02-05T15:23:43.169Z;raquelpm;VERDADERO;TRAJE_103-PANTALÓN CORTES MINIMAL;1-47ZTB;2026-02-05T15:32:55.050Z;2026-03-16T04:17:02.679Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;727178;DENLLO;DENLLO, S.A.
399391;ea331b47-3ec9-4589-8d95-61cea93e0c52;66842;ricardojad;urn:product-supplier:e9816bc7-0e9d-472a-9010-a0f260059c5f;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;62c81ad2-2da5-4e5a-949a-46b762ddf214;2026-02-05T15:21:34.684Z;ricardojad;VERDADERO;ZW - FLUID OVERSIZE SHORT SLEEVE SHIRT RAMIO-TENCEL;4-48YZQ;2026-02-05T15:32:55.050Z;2026-03-16T04:17:09.338Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;758209;JIAXING VISION GARMENT CO., LTD;JIAXING VISION GARMENT CO., LTD
399414;f146423a-e792-46ce-817e-a2004203c737;66873;ricardojad;urn:product-supplier:e9816bc7-0e9d-472a-9010-a0f260059c5f;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;84a21624-672e-49b1-857a-23829be82609;2026-02-05T15:43:01.707Z;ricardojad;VERDADERO;SET_173 - 100% LINEN SHIRT;4-48BKK;2026-02-05T15:45:22.787Z;2026-03-16T04:17:02.678Z;FORMALIZED;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;758209;JIAXING VISION GARMENT CO., LTD;JIAXING VISION GARMENT CO., LTD
399431;3af8dc38-c0be-4087-a79a-ab7887087617;66862;ricardojad;urn:product-supplier:e9816bc7-0e9d-472a-9010-a0f260059c5f;urn:BUYERCODE:30a5ad9e-bc4e-4598-a328-975e44a33354;62c81ad2-2da5-4e5a-949a-46b762ddf214;2026-02-05T15:37:17.222Z;ricardojad;VERDADERO;ZW - FLUID OVERSIZE SHORT SLEEVE SHIRT RAMIO-TENCEL;4-48YZQ;2026-02-05T15:45:22.787Z;2026-03-16T04:17:02.678Z;DRAFT;CLOTHES;ZARA;ROPA;SEÑORA;WOMAN;W.COLLECTION A;758209;JIAXING VISION GARMENT CO., LTD;JIAXING VISION GARMENT CO., LTD
